age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
43;4;1;4;1;-3372;1;2;1;29;may;386;2;-1;0;1;2
40;8;1;2;2;100;1;2;1;29;may;218;2;-1;0;1;2
34;11;1;2;2;149;1;2;1;29;may;153;2;-1;0;1;2
55;10;2;3;2;53;1;2;1;29;may;84;2;-1;0;1;2
58;8;1;3;2;5788;2;2;1;29;may;130;2;-1;0;1;2
37;1;1;2;2;99;1;2;1;29;may;113;2;-1;0;1;2
45;8;1;2;2;90;1;2;1;29;may;744;6;-1;0;1;2
28;12;3;2;2;6332;1;2;1;29;may;76;4;-1;0;1;2
25;8;3;2;2;1429;1;2;1;29;may;187;3;-1;0;1;2
39;4;3;2;2;835;1;2;1;29;may;587;4;-1;0;1;2
46;8;1;3;2;-169;2;1;1;29;may;336;3;-1;0;1;2
39;1;1;2;1;0;2;2;1;29;may;59;3;-1;0;1;2
31;7;3;4;2;479;1;2;1;29;may;72;12;-1;0;1;2
47;1;1;2;2;869;1;2;1;29;may;216;2;-1;0;1;2
54;8;2;2;2;0;1;1;1;29;may;273;2;-1;0;1;2
29;8;3;2;2;-125;1;2;1;29;may;198;3;-1;0;1;2
38;8;3;2;2;522;1;2;1;29;may;347;2;-1;0;1;2
29;11;3;2;2;404;1;2;1;29;may;286;2;-1;0;1;2
31;4;3;4;2;524;1;1;1;29;may;668;2;-1;0;1;2
36;4;3;4;2;0;1;2;1;29;may;211;6;-1;0;1;2
34;11;2;2;2;-276;1;2;1;29;may;175;3;-1;0;1;2
54;4;1;4;2;107;1;2;1;29;may;324;3;-1;0;1;2
56;8;1;3;2;1798;1;2;1;29;may;228;3;-1;0;1;2
31;4;3;4;2;457;1;2;1;29;may;38;9;-1;0;1;2
28;4;3;4;2;1086;1;2;1;29;may;128;2;-1;0;1;2
58;4;1;4;2;4265;1;2;1;29;may;96;2;-1;0;1;2
45;1;1;2;2;5244;1;2;1;29;may;18;16;-1;0;1;2
37;1;3;2;2;0;1;2;1;29;may;147;4;-1;0;1;2
47;8;1;2;2;0;1;2;1;29;may;135;2;-1;0;1;2
47;8;1;2;2;762;1;2;1;29;may;56;3;-1;0;1;2
41;8;1;2;2;51;1;2;1;29;may;39;22;-1;0;1;2
52;3;1;2;2;32;1;2;1;29;may;144;5;-1;0;1;2
42;11;1;2;2;2;2;2;1;29;may;249;2;-1;0;1;2
48;1;1;4;2;960;1;2;1;29;may;286;3;-1;0;1;2
32;11;2;2;2;211;1;1;1;29;may;230;4;-1;0;1;2
31;1;3;2;2;0;1;1;1;29;may;183;3;-1;0;1;2
59;11;1;3;2;3163;1;2;1;29;may;240;2;-1;0;1;2
45;5;1;2;2;1041;1;2;1;29;may;238;3;-1;0;1;2
38;8;1;3;2;714;1;2;1;29;may;225;3;-1;0;1;2
56;12;1;2;2;705;1;2;1;29;may;151;2;-1;0;1;2
37;8;1;3;2;1053;1;2;1;29;may;194;2;-1;0;1;2
29;4;1;4;2;1366;1;2;1;29;may;273;3;-1;0;1;2
40;8;2;1;2;1171;1;2;1;29;may;431;2;-1;0;1;2
59;10;1;2;2;9976;1;2;1;29;may;57;2;-1;0;1;2
29;8;3;2;2;-20;1;2;1;29;may;814;2;-1;0;1;1
25;3;1;2;2;285;1;2;1;29;may;859;2;-1;0;1;2
51;8;1;3;2;844;1;2;1;29;may;184;3;-1;0;1;2
38;4;2;4;2;4692;1;2;1;29;may;1363;2;-1;0;1;1
42;8;1;2;2;205;1;1;1;29;may;313;2;-1;0;1;2
32;8;1;2;2;298;1;2;1;29;may;142;7;-1;0;1;2
31;12;3;2;2;203;1;2;1;29;may;442;3;-1;0;1;2
34;8;1;3;2;1031;1;2;1;29;may;751;3;-1;0;1;1
43;11;1;2;2;-235;1;1;1;29;may;260;2;-1;0;1;2
42;1;3;3;2;629;1;2;1;29;may;164;3;-1;0;1;2
30;8;1;2;2;125;1;2;1;29;may;238;2;-1;0;1;2
53;8;1;3;2;95;1;2;1;29;may;53;3;-1;0;1;2
48;8;1;1;2;2201;1;2;1;29;may;364;2;-1;0;1;2
32;4;3;4;2;406;2;2;1;29;may;35;24;-1;0;1;2
29;8;3;2;2;0;1;2;1;29;may;106;4;-1;0;1;2
27;11;3;2;2;357;1;2;1;29;may;382;3;-1;0;1;2
39;8;1;3;2;0;2;2;1;29;may;191;5;-1;0;1;2
40;8;1;2;2;271;1;2;1;29;may;483;2;-1;0;1;2
40;4;1;2;2;1576;1;1;1;29;may;253;3;-1;0;1;2
46;8;1;2;2;0;1;2;1;29;may;328;2;-1;0;1;2
34;12;1;2;2;88;1;1;1;29;may;82;2;-1;0;1;2
58;11;1;2;2;4299;1;2;1;29;may;348;3;-1;0;1;2
49;8;1;3;2;287;1;2;1;29;may;155;2;-1;0;1;2
30;8;1;2;2;486;1;2;1;29;may;1109;3;-1;0;1;1
44;8;3;3;2;1593;1;2;1;29;may;828;3;-1;0;1;1
53;8;1;2;2;1852;1;2;1;29;may;134;4;-1;0;1;2
30;12;2;2;2;63;1;2;1;29;may;96;5;-1;0;1;2
30;8;3;2;2;17;1;2;1;29;may;197;9;-1;0;1;2
37;4;1;4;2;1689;1;2;1;29;may;645;2;-1;0;1;2
39;8;1;2;2;0;1;2;1;29;may;209;3;-1;0;1;2
27;1;3;2;2;-181;1;1;1;29;may;81;4;-1;0;1;2
46;11;1;2;2;2527;1;1;1;29;may;201;3;-1;0;1;2
32;8;1;2;2;544;2;2;1;29;may;69;3;-1;0;1;2
47;12;1;2;2;795;1;2;1;29;may;42;3;-1;0;1;2
56;11;3;2;2;3499;1;2;1;29;may;248;3;-1;0;1;2
35;8;3;2;2;1253;2;2;1;29;may;2260;2;-1;0;1;2
58;9;1;4;2;-81;2;2;1;29;may;54;22;-1;0;1;2
30;8;3;2;2;196;1;2;1;29;may;91;7;-1;0;1;2
40;8;1;2;2;1100;1;2;1;29;may;660;2;-1;0;1;2
34;8;1;3;2;425;1;2;1;29;may;182;6;-1;0;1;2
52;8;1;3;2;17;1;2;1;29;may;30;2;-1;0;1;2
28;12;1;2;2;222;1;2;1;29;may;101;23;-1;0;1;2
44;12;2;2;2;496;1;1;1;29;may;54;15;-1;0;1;2
38;4;3;4;2;6836;1;2;1;29;may;374;4;-1;0;1;2
30;12;3;4;2;3516;1;2;1;29;may;447;4;-1;0;1;2
36;8;1;3;1;-1168;1;2;1;29;may;216;7;-1;0;1;2
31;8;3;3;2;-502;1;2;1;29;may;76;4;-1;0;1;2
42;8;1;3;2;163;1;2;1;29;may;62;6;-1;0;1;2
51;4;3;4;2;3087;1;2;1;29;may;86;4;-1;0;1;2
44;8;1;2;2;3610;1;2;1;29;may;23;15;-1;0;1;2
58;8;1;2;2;1298;1;2;1;29;may;516;4;-1;0;1;2
32;4;3;4;2;3886;1;1;1;29;may;151;7;-1;0;1;2
44;8;1;2;2;-431;1;2;1;29;may;52;8;-1;0;1;2
25;8;1;3;2;172;1;2;1;29;may;95;3;-1;0;1;2
46;6;1;3;2;171;1;2;1;29;may;52;3;-1;0;1;2
54;8;1;1;2;6251;1;2;1;29;may;421;3;-1;0;1;2
46;4;1;4;2;385;1;2;1;29;may;52;4;-1;0;1;2
45;12;1;2;2;561;1;2;1;29;may;340;7;-1;0;1;2
20;7;3;4;2;2764;1;2;1;29;may;139;2;-1;0;1;2
26;12;2;2;2;1600;1;1;1;30;may;288;3;-1;0;1;2
36;11;1;2;2;1345;1;2;1;30;may;231;3;-1;0;1;2
44;11;1;2;2;378;1;2;1;30;may;203;2;-1;0;1;2
40;8;1;3;2;-476;1;2;1;30;may;105;2;-1;0;1;2
43;8;1;1;1;-715;1;2;1;30;may;67;3;-1;0;1;2
44;8;1;2;2;2885;1;2;1;30;may;63;3;-1;0;1;2
46;8;1;3;2;476;1;2;1;30;may;311;4;-1;0;1;2
49;1;1;2;2;2501;1;2;1;30;may;50;2;-1;0;1;2
24;7;3;2;2;7;1;2;1;30;may;86;3;-1;0;1;2
33;8;1;3;2;331;1;2;1;30;may;139;3;-1;0;1;2
33;12;1;2;2;1785;1;2;1;30;may;287;12;-1;0;1;2
46;6;1;3;2;1757;1;2;1;30;may;396;3;-1;0;1;2
36;8;1;2;2;604;1;2;1;30;may;235;1;-1;0;1;2
44;4;1;4;2;1732;1;2;1;30;may;43;1;-1;0;1;2
36;4;1;2;2;1898;1;1;1;30;may;233;1;-1;0;1;2
40;12;2;2;2;1959;1;2;1;30;may;177;1;-1;0;1;2
37;8;1;3;2;949;1;2;1;30;may;149;1;-1;0;1;2
37;9;2;4;2;601;1;2;1;30;may;422;1;-1;0;1;2
50;11;1;4;2;11804;1;2;1;30;may;83;1;-1;0;1;2
40;8;2;3;2;548;1;1;1;30;may;324;1;-1;0;1;2
38;8;1;3;2;563;1;2;1;30;may;287;1;-1;0;1;2
55;8;1;2;2;471;1;2;1;30;may;58;2;-1;0;1;2
37;11;1;2;2;490;1;2;1;30;may;226;1;-1;0;1;2
52;4;1;2;2;428;1;2;1;30;may;153;1;-1;0;1;2
60;9;1;3;2;1226;1;2;1;30;may;151;3;-1;0;1;2
38;5;1;4;2;5669;1;2;1;30;may;31;1;-1;0;1;2
33;4;3;4;2;923;1;2;1;30;may;118;6;-1;0;1;2
36;4;3;4;2;7606;1;2;1;30;may;917;1;-1;0;1;1
37;11;3;2;2;864;1;2;1;30;may;171;1;-1;0;1;2
26;12;3;2;1;-599;1;1;1;30;may;62;3;-1;0;1;2
38;6;3;2;2;473;1;1;1;30;may;133;4;-1;0;1;2
50;6;1;3;2;237;1;1;1;30;may;184;4;-1;0;1;2
33;8;1;2;2;-338;1;2;1;30;may;91;9;-1;0;1;2
44;3;2;3;2;757;2;2;1;30;may;498;4;-1;0;1;2
27;8;1;1;2;-442;1;2;1;30;may;85;7;-1;0;1;2
37;11;3;2;2;1255;1;2;1;30;may;224;2;-1;0;1;2
25;7;3;2;2;1790;2;2;1;30;may;242;3;-1;0;1;2
34;8;3;2;2;68;1;2;1;30;may;192;6;-1;0;1;2
44;12;3;2;2;-389;1;2;1;30;may;207;4;-1;0;1;2
40;11;3;2;2;5637;1;2;1;30;may;553;3;-1;0;1;1
43;1;1;2;2;1807;1;1;1;30;may;711;1;-1;0;1;2
35;12;1;2;2;0;2;2;1;30;may;147;9;-1;0;1;2
55;4;2;3;2;3629;1;2;1;30;may;87;1;-1;0;1;2
42;4;1;4;2;2440;1;2;1;30;may;199;2;-1;0;1;2
55;1;3;2;2;1854;1;2;1;30;may;34;2;-1;0;1;2
30;8;3;2;2;931;1;2;1;30;may;65;7;-1;0;1;2
53;4;1;4;2;146;2;2;1;30;may;150;1;-1;0;1;2
50;4;1;4;2;11528;1;2;1;30;may;57;1;-1;0;1;2
55;11;2;4;2;0;1;2;1;30;may;234;1;-1;0;1;2
35;8;3;3;2;293;1;2;1;30;may;521;2;-1;0;1;2
58;10;1;2;2;987;1;2;1;30;may;555;1;-1;0;1;2
56;12;2;1;2;1877;1;2;1;30;may;86;1;-1;0;1;2
42;8;2;2;2;685;1;2;1;30;may;204;4;-1;0;1;2
38;4;2;4;2;4425;1;2;1;30;may;162;1;-1;0;1;2
30;8;1;3;2;-430;1;2;1;30;may;648;5;-1;0;1;2
35;6;1;4;2;512;1;2;1;30;may;659;1;-1;0;1;2
28;8;2;3;2;410;1;2;1;30;may;867;3;-1;0;1;2
41;9;3;4;2;3950;1;2;1;30;may;96;2;-1;0;1;2
43;8;1;2;2;1559;1;2;1;30;may;123;1;-1;0;1;2
51;6;1;4;2;267;1;2;1;30;may;56;1;-1;0;1;2
45;1;1;2;2;840;1;2;1;30;may;54;3;-1;0;1;2
27;8;1;3;2;713;1;2;1;30;may;152;4;-1;0;1;2
39;8;1;3;2;882;1;2;1;30;may;25;4;-1;0;1;2
49;8;1;3;2;130;2;2;1;30;may;139;2;-1;0;1;2
32;12;3;2;2;1659;1;2;1;30;may;120;6;-1;0;1;2
39;9;1;4;2;3246;1;2;1;30;may;491;1;-1;0;1;2
43;8;3;3;2;30;1;2;1;30;may;379;17;-1;0;1;2
40;11;1;2;2;-28;1;1;1;30;may;289;2;-1;0;1;2
35;8;2;2;2;52;1;2;1;30;may;574;1;-1;0;1;2
45;8;1;1;2;818;1;2;1;30;may;343;3;-1;0;1;2
26;11;3;4;2;686;1;2;1;30;may;98;2;-1;0;1;2
52;4;2;4;2;2909;1;2;1;30;may;110;1;-1;0;1;2
50;11;1;2;2;1093;1;2;1;30;may;319;1;-1;0;1;2
42;4;1;2;2;1607;1;2;1;30;may;108;1;-1;0;1;2
38;11;1;2;2;226;1;2;1;30;may;762;3;-1;0;1;1
35;4;1;4;2;-65;1;2;1;30;may;80;3;-1;0;1;2
35;4;3;4;2;4;1;2;1;30;may;449;1;-1;0;1;2
39;4;1;2;2;1034;1;2;1;30;may;306;1;-1;0;1;2
32;8;1;2;2;-63;1;2;1;30;may;198;1;-1;0;1;2
40;8;1;2;2;737;1;2;1;30;may;135;2;-1;0;1;2
42;3;1;2;2;8131;1;2;1;30;may;69;1;-1;0;1;2
37;12;1;4;2;0;1;2;1;30;may;55;1;-1;0;1;2
40;4;1;4;2;0;1;2;1;30;may;138;1;-1;0;1;2
46;12;1;2;2;1227;1;1;1;30;may;135;1;-1;0;1;2
42;12;1;2;2;508;1;2;1;30;may;70;1;-1;0;1;2
33;8;3;2;2;-147;1;2;1;30;may;652;2;-1;0;1;2
35;1;3;4;2;0;2;2;1;30;may;327;1;-1;0;1;2
55;8;1;3;2;828;1;2;1;30;may;246;1;-1;0;1;2
43;8;1;3;1;1202;2;2;1;30;may;295;1;-1;0;1;2
52;11;1;4;2;1405;1;1;1;30;may;255;1;-1;0;1;2
60;8;1;2;2;2620;1;2;1;30;may;523;1;-1;0;1;2
49;11;3;2;2;74;1;2;1;30;may;130;1;-1;0;1;2
58;10;1;2;2;1874;2;2;1;30;may;103;5;-1;0;1;2
29;1;1;2;2;396;1;2;1;30;may;205;2;-1;0;1;2
37;4;1;4;2;569;1;2;1;30;may;92;1;-1;0;1;2
36;8;3;2;2;366;1;1;1;30;may;1133;2;-1;0;1;1
37;11;3;2;2;428;1;2;1;30;may;107;1;-1;0;1;2
45;5;2;3;2;413;1;2;1;30;may;65;1;-1;0;1;2
51;1;1;2;2;4178;1;2;1;30;may;556;1;-1;0;1;2
40;4;1;4;2;2147;1;2;1;30;may;115;1;-1;0;1;2
43;8;1;2;2;1096;2;1;1;30;may;180;1;-1;0;1;2
41;1;3;4;2;1455;1;2;1;30;may;87;1;-1;0;1;2
35;11;3;2;2;-54;1;2;1;30;may;70;2;-1;0;1;2
54;4;2;4;2;129;1;2;1;30;may;132;1;-1;0;1;2
36;4;1;4;2;722;1;2;1;30;may;312;1;-1;0;1;2
42;4;1;4;2;1767;1;2;1;30;may;283;1;-1;0;1;2
29;4;1;4;2;1671;1;2;1;30;may;182;1;-1;0;1;2
45;8;1;2;2;130;1;2;1;30;may;127;1;-1;0;1;2
37;4;2;4;2;241;1;2;1;30;may;126;1;-1;0;1;2
36;12;1;2;2;-260;1;2;1;30;may;91;2;-1;0;1;2
45;8;1;2;2;1964;1;2;1;30;may;78;1;-1;0;1;2
38;4;1;4;2;12855;1;2;1;30;may;417;1;-1;0;1;2
50;12;1;2;2;992;1;2;1;30;may;407;1;-1;0;1;2
38;1;2;2;2;661;1;2;1;30;may;160;1;-1;0;1;2
49;1;1;2;2;-209;2;2;1;30;may;171;1;-1;0;1;2
59;10;1;2;2;8107;2;2;1;30;may;210;1;-1;0;1;2
37;4;2;2;2;16;1;2;1;30;may;638;1;-1;0;1;1
46;4;1;4;2;583;1;2;1;30;may;135;3;-1;0;1;2
37;8;1;2;2;-510;1;2;1;30;may;461;1;-1;0;1;2
35;4;3;4;2;565;1;2;1;30;may;763;1;-1;0;1;1
48;1;2;2;2;132;1;2;1;30;may;171;1;-1;0;1;2
48;11;1;2;1;0;2;2;1;30;may;682;1;-1;0;1;1
28;1;1;2;2;7707;1;2;1;30;may;68;2;-1;0;1;2
38;4;3;4;2;-974;1;2;1;30;may;120;3;-1;0;1;2
34;12;1;2;2;457;1;2;1;30;may;67;2;-1;0;1;2
37;8;1;2;2;421;2;1;1;30;may;381;2;-1;0;1;2
41;1;2;2;2;2397;1;2;1;30;may;278;2;-1;0;1;2
36;4;3;4;2;1089;1;2;1;30;may;126;1;-1;0;1;2
42;11;1;2;2;-350;1;1;1;30;may;149;1;-1;0;1;2
54;11;2;2;2;814;1;2;1;30;may;95;1;-1;0;1;2
37;4;3;2;2;3167;1;2;1;30;may;197;1;-1;0;1;2
34;4;1;4;2;362;1;2;1;30;may;38;3;-1;0;1;2
32;8;3;3;2;315;1;2;1;30;may;61;2;-1;0;1;2
31;8;1;1;1;-13;1;2;1;30;may;176;4;-1;0;1;2
27;12;3;2;2;437;1;1;1;30;may;275;2;-1;0;1;2
33;8;1;3;2;1002;1;2;1;30;may;201;4;-1;0;1;2
57;10;3;4;2;2528;1;1;1;30;may;724;1;-1;0;1;2
29;4;1;4;2;239;1;2;1;30;may;143;4;-1;0;1;2
32;12;1;2;2;241;2;2;1;30;may;197;3;-1;0;1;2
51;4;2;4;2;986;2;2;1;30;may;143;2;-1;0;1;2
54;8;2;2;2;154;1;2;1;30;may;197;12;-1;0;1;2
45;11;1;2;2;3601;1;2;1;30;may;536;2;-1;0;1;2
35;4;3;4;2;644;1;2;1;30;may;120;2;-1;0;1;2
38;1;2;2;2;19;1;2;1;30;may;604;2;-1;0;1;1
43;1;2;4;2;1440;1;1;1;30;may;254;1;-1;0;1;2
53;11;1;2;2;2647;1;2;1;30;may;121;1;-1;0;1;2
36;8;1;3;2;243;1;1;1;30;may;118;2;-1;0;1;2
49;1;2;2;2;169;1;2;1;30;may;447;1;-1;0;1;2
39;8;2;2;2;160;1;2;1;30;may;151;2;-1;0;1;2
58;10;1;3;2;590;1;2;1;30;may;114;2;-1;0;1;2
40;12;1;3;2;1082;1;2;1;30;may;854;2;-1;0;1;1
40;4;1;2;2;6695;1;2;1;30;may;115;1;-1;0;1;2
42;3;2;2;2;1713;1;2;1;30;may;855;2;-1;0;1;1
44;4;1;4;2;5282;1;2;1;30;may;274;1;-1;0;1;2
37;12;1;2;2;-5;1;1;1;30;may;43;2;-1;0;1;2
53;11;2;3;2;7290;1;2;1;30;may;153;1;-1;0;1;2
38;11;1;2;2;175;1;2;1;30;may;264;1;-1;0;1;2
36;5;1;2;2;419;1;2;1;30;may;251;1;-1;0;1;2
46;4;2;4;2;14481;1;2;1;30;may;1269;1;-1;0;1;1
44;4;2;4;2;1379;1;2;1;30;may;119;1;-1;0;1;2
32;1;1;2;2;1974;1;2;1;30;may;104;3;-1;0;1;2
50;8;1;3;2;1290;1;2;1;30;may;65;14;-1;0;1;2
39;11;3;4;2;4660;2;2;1;30;may;53;2;-1;0;1;2
55;3;3;3;2;5;1;2;1;30;may;63;2;-1;0;1;2
35;8;1;3;2;2205;1;2;1;30;may;199;3;-1;0;1;2
55;4;1;2;2;11743;1;2;1;30;may;75;1;-1;0;1;2
36;8;1;3;2;287;1;2;1;30;may;157;3;-1;0;1;2
32;4;1;4;2;132;1;2;1;30;may;565;2;-1;0;1;2
50;11;1;2;2;2062;2;2;1;30;may;165;1;-1;0;1;2
50;4;1;4;2;1158;1;2;1;30;may;150;1;-1;0;1;2
40;4;3;4;2;-199;1;1;1;30;may;109;1;-1;0;1;2
52;8;1;3;2;2144;1;2;1;30;may;60;1;-1;0;1;2
40;1;2;2;2;-105;1;2;1;30;may;385;2;-1;0;1;2
55;12;1;1;2;1210;1;2;1;30;may;868;1;-1;0;1;2
59;10;1;2;2;4414;1;2;1;30;may;161;1;-1;0;1;2
51;11;1;2;2;4924;1;2;1;30;may;448;1;-1;0;1;2
51;4;1;2;2;2632;2;2;1;30;may;137;1;-1;0;1;2
36;3;3;4;2;577;1;2;1;30;may;155;1;-1;0;1;2
40;1;1;2;2;1597;1;2;1;30;may;633;1;-1;0;1;2
37;9;2;4;2;1513;2;2;1;30;may;510;1;-1;0;1;2
51;8;1;2;2;1440;1;2;1;30;may;309;1;-1;0;1;2
58;9;1;2;2;1407;1;2;1;30;may;58;1;-1;0;1;2
39;11;1;4;2;123;1;2;1;30;may;127;1;-1;0;1;2
26;8;3;2;2;2;1;2;1;30;may;170;4;-1;0;1;2
41;8;1;2;2;629;1;1;1;30;may;208;2;-1;0;1;2
49;11;1;3;2;2343;1;2;1;30;may;129;2;-1;0;1;2
41;6;1;3;2;740;1;2;1;30;may;134;3;-1;0;1;2
41;8;1;2;2;438;1;2;1;30;may;129;3;-1;0;1;2
34;11;1;2;2;650;1;2;1;30;may;184;2;-1;0;1;2
49;11;1;2;2;2344;1;2;1;30;may;371;2;-1;0;1;2
45;1;1;2;2;820;1;2;1;30;may;145;2;-1;0;1;2
41;12;1;2;2;96;1;2;1;30;may;136;2;-1;0;1;2
53;4;1;4;2;3911;1;1;1;30;may;63;2;-1;0;1;2
42;8;1;2;2;2441;1;2;1;30;may;143;1;-1;0;1;2
51;4;1;4;2;0;1;2;1;30;may;151;1;-1;0;1;2
32;8;1;2;2;419;1;2;1;30;may;56;2;-1;0;1;2
47;8;1;3;2;176;1;2;1;30;may;35;1;-1;0;1;2
41;1;1;2;2;4539;2;2;1;30;may;298;3;-1;0;1;2
44;11;3;2;2;2403;1;2;1;30;may;158;1;-1;0;1;2
35;11;3;4;2;391;1;2;1;30;may;47;8;-1;0;1;2
44;1;1;2;2;14;2;1;1;30;may;827;5;-1;0;1;2
42;6;1;4;2;287;1;1;1;30;may;83;2;-1;0;1;2
44;8;3;3;2;787;1;2;1;30;may;570;2;-1;0;1;2
28;8;3;3;2;-232;1;2;1;30;may;557;2;-1;0;1;2
32;8;1;2;2;883;1;1;1;30;may;59;1;-1;0;1;2
44;1;1;2;2;734;1;2;1;30;may;38;5;-1;0;1;2
34;8;1;3;2;275;1;2;1;30;may;170;1;-1;0;1;2
37;11;1;2;2;5115;1;2;1;30;may;45;4;-1;0;1;2
60;1;1;2;2;4120;1;1;1;30;may;422;2;-1;0;1;2
45;12;1;2;2;475;1;2;1;30;may;230;2;-1;0;1;2
27;11;1;2;2;7102;1;2;1;30;may;141;9;-1;0;1;2
24;1;3;2;2;1235;1;1;1;30;may;76;3;-1;0;1;2
35;11;2;2;2;5724;1;2;1;30;may;691;10;-1;0;1;1
52;1;1;3;2;321;1;2;1;30;may;141;4;-1;0;1;2
45;8;1;2;2;159;1;1;1;30;may;251;2;-1;0;1;2
29;12;1;2;2;-443;1;2;1;30;may;238;3;-1;0;1;2
34;11;2;2;2;1451;1;2;1;30;may;1097;15;-1;0;1;1
24;11;3;2;2;278;1;2;1;30;may;111;1;-1;0;1;2
41;1;1;2;2;-111;1;2;1;30;may;84;3;-1;0;1;2
37;4;3;4;2;614;1;2;1;30;may;371;2;-1;0;1;2
51;4;2;4;2;1267;1;2;1;30;may;254;2;-1;0;1;2
37;11;3;2;2;786;1;2;1;30;may;103;2;-1;0;1;2
51;4;1;4;2;307;1;2;1;30;may;206;2;-1;0;1;2
29;9;3;4;2;121;1;2;1;30;may;1500;2;-1;0;1;1
35;8;1;2;2;535;1;2;1;30;may;265;3;-1;0;1;2
44;11;1;2;2;858;2;2;1;30;may;567;2;-1;0;1;2
27;8;1;2;2;1341;1;1;1;30;may;254;2;-1;0;1;2
43;1;1;2;2;25741;1;2;1;30;may;464;2;-1;0;1;2
32;12;1;2;2;-34;1;2;1;30;may;1236;2;-1;0;1;1
51;5;1;4;2;3122;1;2;1;30;may;33;2;-1;0;1;2
44;11;1;2;2;561;1;2;1;30;may;613;2;-1;0;1;2
45;8;1;3;2;676;1;2;1;30;may;156;4;-1;0;1;2
45;11;3;1;2;7108;1;1;1;30;may;1212;3;-1;0;1;2
57;11;1;2;2;0;1;1;1;30;may;200;2;-1;0;1;2
46;11;1;2;2;49;1;2;1;30;may;96;3;-1;0;1;2
36;8;1;2;2;740;1;2;1;30;may;171;2;-1;0;1;2
49;4;1;4;2;1216;1;1;1;30;may;244;2;-1;0;1;2
42;8;1;3;2;188;1;2;1;30;may;53;5;-1;0;1;2
51;4;1;2;2;614;1;1;1;30;may;91;2;-1;0;1;2
35;8;1;3;2;361;1;2;1;30;may;185;3;-1;0;1;2
49;4;2;4;2;-2049;1;2;1;30;may;169;3;-1;0;1;2
47;8;1;2;2;1794;1;1;1;30;may;515;2;-1;0;1;2
27;12;3;4;2;3021;1;2;1;30;may;388;7;-1;0;1;2
43;8;1;3;2;6614;2;2;1;30;may;192;4;-1;0;1;2
52;1;1;3;2;2255;1;2;1;30;may;178;2;-1;0;1;2
32;4;2;4;2;1589;1;2;1;30;may;422;9;-1;0;1;2
29;12;2;2;2;590;1;2;1;30;may;76;2;-1;0;1;2
50;3;1;2;2;3674;1;2;1;30;may;886;3;-1;0;1;1
29;9;3;4;2;579;2;2;1;30;may;296;2;-1;0;1;2
39;3;3;2;2;356;1;2;1;30;may;462;2;-1;0;1;2
51;8;1;2;2;1374;1;2;1;30;may;378;1;-1;0;1;2
35;8;1;2;2;698;1;1;1;30;may;1343;3;-1;0;1;1
32;1;2;4;2;-127;1;2;1;30;may;288;4;-1;0;1;2
39;4;1;4;2;564;1;2;1;30;may;136;2;-1;0;1;2
43;4;3;4;2;690;1;2;1;30;may;58;1;-1;0;1;2
38;4;1;4;2;2548;1;2;1;30;may;60;1;-1;0;1;2
45;4;1;4;2;2022;2;2;1;30;may;340;1;-1;0;1;2
43;1;2;2;2;729;1;2;1;30;may;668;2;-1;0;1;2
52;4;1;4;2;1065;1;1;1;30;may;159;1;-1;0;1;2
40;1;3;2;2;2002;1;2;1;30;may;113;1;-1;0;1;2
35;7;3;2;2;2960;1;2;1;30;may;123;2;-1;0;1;2
44;8;1;2;2;3224;1;2;1;30;may;306;1;-1;0;1;2
42;1;2;2;2;435;1;2;1;30;may;148;1;-1;0;1;2
29;8;1;3;2;200;1;2;1;30;may;322;2;-1;0;1;2
51;11;2;2;2;468;1;2;1;30;may;475;4;-1;0;1;2
41;5;1;4;2;783;1;2;1;30;may;130;2;-1;0;1;2
54;9;1;2;2;12159;1;2;1;30;may;183;2;-1;0;1;2
42;11;2;2;2;3043;1;1;1;30;may;224;5;-1;0;1;2
45;12;3;2;2;482;1;1;1;30;may;637;2;-1;0;1;2
42;11;1;2;2;4791;1;2;1;30;may;88;2;-1;0;1;2
53;4;1;4;2;-601;1;2;1;30;may;509;2;-1;0;1;2
48;11;1;1;2;2005;1;2;1;30;may;152;1;-1;0;1;2
35;4;3;4;2;0;1;2;1;30;may;147;1;-1;0;1;2
32;1;2;2;2;-19;1;2;1;30;may;97;2;-1;0;1;2
35;4;2;4;2;3254;2;2;1;30;may;337;3;-1;0;1;2
46;8;1;3;2;-287;1;2;1;30;may;113;3;-1;0;1;2
48;12;1;2;2;7019;1;2;1;30;may;465;3;-1;0;1;2
31;11;2;2;2;646;1;2;1;30;may;294;3;-1;0;1;2
28;4;3;4;2;0;1;2;1;30;may;224;4;-1;0;1;2
36;11;3;2;2;4136;1;2;1;30;may;812;3;-1;0;1;1
31;4;3;4;2;453;1;2;1;30;may;58;3;-1;0;1;2
49;9;1;2;2;2061;1;1;1;30;may;137;3;-1;0;1;2
43;4;1;4;2;19;1;2;1;30;may;126;2;-1;0;1;2
53;4;1;4;2;1144;1;2;1;30;may;142;2;-1;0;1;2
35;8;3;2;2;-257;1;2;1;30;may;312;7;-1;0;1;2
31;11;2;2;2;342;1;2;1;30;may;34;2;-1;0;1;2
39;11;1;1;2;839;2;2;1;30;may;825;2;-1;0;1;2
41;12;1;3;2;373;1;2;1;30;may;240;2;-1;0;1;2
56;4;1;4;2;-45;1;2;1;30;may;116;6;-1;0;1;2
